id,user,created_at,text,text_lenght,tag,built_in_tag
1371857537537040384,Ivana08__,2021-03-16 16:14:59,"['daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo', 'solar', 'moonbyul', 'wheein', 'hwasa']",11,solar,#solar-filter:retweets
1370381448386121737,MatthewOrcha,2021-03-12 14:29:32,"['teamdoctor', 'ha', 'been', 'award', 'one', 'of', 'the', 'highest', 'rate', 'in', 'the', 'uk', 'a', 'lead', 'sourc', 'of', 'health', 'e']",18,medical,#medical-filter:retweets
1371352481876303874,skylineatlas_en,2021-03-15 06:48:04,"['the', 'henning', 'tower', 'in', 'frankfurt', 'sachsenhausen', 'is', 'a', 'residenti', 'tower', 'with', 'a', 'height', 'of', 'meter', 'in', 'the', 'top', 'of']",19,architecture,#architecture-filter:retweets
1371534314052194317,G_G25tv,2021-03-15 18:50:37,"['gtv', 'live', 'now', 'workout', 'time', 'braccia', 'petto', 'addom', 'aspetto', 'te', 'twitchtv', 'twitchstream']",12,gym,#gym-filter:retweets
1371863126627393538,SeekingAlpha,2021-03-16 16:37:12,"['unit', 'state', 'household', 'net', 'worth', 'highest', 'in', 'histori', 'invest', 'stock', 'busi']",11,business,#business-filter:retweets
1371873911848243204,PengNewWest,2021-03-16 17:20:03,"['taylor', 'michigan', 'the', 'futur', 'is', 'faster', 'than', 'you', 'think', 'how', 'converg', 'technolog', 'is', 'transform', 'busi']",15,technology,#technology-filter:retweets
1371927827935858692,AllThingsBugs,2021-03-16 20:54:18,"['pleas', 'retweet', 'and', 'vote', 'to', 'support', 'our', 'biotech', 'startup', 'lt', 'climateact']",11,food,#food-filter:retweets
1371791999070838789,JohnUghulu,2021-03-16 11:54:33,"['visit', 'inspir', 'art', 'doctor', 'nurs', 'lifecoachjohnughulu', 'women', 'usa']",8,science,#science-filter:retweets
1371508321316868098,CRM_iDeal,2021-03-15 17:07:19,"['of', 'america', 's', 'engin', 'feat', 'from', 're', 'direct', 'the', 'chicago', 'river', 'to', 'the', 'model', 't', 'assembl', 'line', 'to', 'the', 'guggenh']",20,engineering,#engineering-filter:retweets
1371856335063588866,acultisreal,2021-03-16 16:10:12,"['we', 'have', 'new', 'cloth', 'drop', 'today', 'it', 's', 'been', 'so', 'longggggg', 'ugh', 'we', 'miss', 'you', 'fashion', 'vogu', 'moda', 'mode', 'ootd']",20,fashion,#fashion-filter:retweets
1371541379826999300,jurijkovalenok1,2021-03-15 19:18:41,"['the', 'most', 'difficult', 'physic', 'quantum', 'physic', 'physic', 'nasa', 'spacex', 'elonmusk', 'distancelearn', 'tesla', 'note']",13,physics,#physics-filter:retweets
1371876556511977478,URBANTIAN,2021-03-16 17:30:33,"['rep', 'teresa', 'leger', 'fernandez', 'on', 'celebr', 'deb', 'haaland', 'pass', 'covid', 'relief', 'and', 'turn', 'pain', 'into', 'polici']",16,culture,#culture-filter:retweets
1371923788867198977,ESSAY_GENIUS247,2021-03-16 20:38:15,"['hire', 'us', 'we', 'are', 'known', 'for', 'qualiti', 'and', 'profession', 'dm', 'essay', 'mathemat', 'histori', 'psycholog', 'physiolog']",15,business,#business-filter:retweets
1371853940426469387,TravelLatte,2021-03-16 16:00:41,"['you', 'know', 'the', 'tsa', 's', 'ounc', 'liquid', 'rule', 'but', 'did', 'you', 'know', 'you', 'can', 'pack', 'a', 'travel', 'workout', 'in', 'ounc', 'too']",21,travel,#travel-filter:retweets
1371523526881083402,MarianaFD0610,2021-03-15 18:07:45,"['an', 'open', 'concept', 'design', 'help', 'thi', 'small', 'apart', 'seem', 'larger', 'architectur', 'interior']",12,architecture,#architecture-filter:retweets
1371872129281445888,masterdougles,2021-03-16 17:12:58,"['search', 'engin', 'optim', 'tip', 'for', 'staf', 'compani', 'googl', 'recruitmentag', 'busi']",10,business,#business-filter:retweets
1371869470373810176,_Paul_Was_Saul_,2021-03-16 17:02:24,"['psalm', 'o', 'lord', 'may', 'you', 'hear', 'my', 'prayer', 'and', 'be', 'favor', 'dispos', 'to', 'me', 'o', 'god', 'becaus', 'of', 'your', 'great', 'loy']",21,love,#love-filter:retweets
1370494218506936320,tmj_MIN_pharm,2021-03-12 21:57:38,"['join', 'the', 'cv', 'health', 'team', 'see', 'our', 'latest', 'job', 'open', 'here', 'meridianchartertownship', 'mi', 'pharmaci']",14,pharmacy,#pharmacy-filter:retweets
1370213855712923654,wmagates,2021-03-12 03:23:35,"['govern', 'gt', 'investor', 'risk', 'taker', 'innov', 'creat', 'the', 'www', 'gp', 'wi', 'forward', 'ted', 'mariana', 'mazzucato']",15,government,#government-filter:retweets
1371726673297686529,brilliantjanney,2021-03-16 07:34:59,"['hire', 'our', 'legit', 'servic', 'in', 'math', 'chem', 'biolog', 'essay', 'due', 'paper', 'write', 'english', 'paper', 'pay', 'someon', 'help', 'paper']",18,engineering,#engineering-filter:retweets
1370602539805257728,ProEssayWriter5,2021-03-13 05:08:04,"['hire', 'us', 'to', 'do', 'your', 'program', 'biolog', 'account', 'english', 'calculu', 'journal', 'poetri', 'dissert', 'engin', 'che']",15,political,#political-filter:retweets
1369892009033359362,MitPharmacy,2021-03-11 06:04:40,"['the', 'world', 'kidney', 'day', 'ha', 'declar', 'the', 'year', 'of', 'live', 'well', 'with', 'kidney', 'diseas', 'pharmitian', 'societi', 'on', 'thi', 'd']",19,pharmacy,#pharmacy-filter:retweets
1371930109075161091,Breen,2021-03-16 21:03:21,"['fresh', 'off', 'the', 'press', 'in', 'the', 'latest', 'magazin', 'art', 'literatur', 'write', 'poetri']",12,art,#art-filter:retweets
1371903358416556034,dabinsfox,2021-03-16 19:17:04,"['daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo', 'solar', 'moonbyul', 'wheein', 'hwasa']",11,solar,#solar-filter:retweets
1371873288176082945,jaxi_k,2021-03-16 17:17:34,"['i', 'love', 'mamamoo', 'daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo', 'solar', 'moonbyul', 'wheein', 'hwasa']",14,solar,#solar-filter:retweets
1371888043729301512,MomsWhoSave,2021-03-16 18:16:12,"['mix', 'and', 'match', 'fashion', 'summer', 'capsul', 'wardrob', 'and', 'where', 'to', 'buy', 'fashion']",12,fashion,#fashion-filter:retweets
1371838692789264388,BusinessCPH,2021-03-16 15:00:06,"['data', 'engin', 'to', 'empow', 'asset', 'manag', 'invest', 'and', 'trade', 'team', 'invest', 'solut', 'nordea']",13,job,#job-filter:retweets
1371143129991147521,nattatouillez,2021-03-14 16:56:11,"['day', 'bull', 'point', 'lighthous', 'lighthous', 'bullpoint', 'southwestcoastalpath', 'coastalsafeti', 'walk', 'seasid']",10,architecture,#architecture-filter:retweets
1371924087732199424,REEBLOOM2,2021-03-16 20:39:26,"['roy', 'jay', 'glauber', 'american', 'prof', 'harvard', 'brn', 'in', 'newyork', 'nobelpr', 'contrib', 'quantum', 'thri', 'of']",14,science,#science-filter:retweets
1371884226870603779,bennyluke14,2021-03-16 18:01:02,"['check', 'out', 'my', 'gig', 'on', 'fiverr', 'i', 'will', 'submit', 'a', 'guest', 'post', 'on', 'qualiti', 'date', 'and', 'relationship', 'blog']",18,love,#love-filter:retweets
1371830200443367425,chicambassador8,2021-03-16 14:26:21,"['so', 'good', 'i', 'had', 'to', 'share', 'check', 'out', 'all', 'the', 'item', 'i', 'm', 'love', 'on', 'poshmark', 'fashion', 'style', 'shopmycloset']",19,fashion,#fashion-filter:retweets
1371831194799726605,DeannaBanana25,2021-03-16 14:30:18,"['check', 'out', 'commun', 'manag', 'lihtc', 'in', 'denverco', 'job']",8,job,#job-filter:retweets
1371570267714113536,GRADESAPRO,2021-03-15 21:13:29,"['we', 'handl', 'your', 'academ', 'paper', 'at', 'afford', 'rate', 'chemistri', 'physic', 'nurs', 'biolog', 'statist']",13,biology,#biology-filter:retweets
1371839761179156494,Chloe49gfx,2021-03-16 15:04:21,"['need', 'dope', 'logo', 'slide', 'into', 'my', 'dm', 'logo', 'design', 'graphicdesign', 'brand', 'logodesign', 'art', 'design']",14,marketing,#marketing-filter:retweets
1371871134040403969,KP_SUCKAFREE,2021-03-16 17:09:01,"['after', 'set', 'of', 'inclin', 'some', 'control', 'paus', 'stop', 'and', 'stab', 'cool', 'down', 'rep', 'workout', 'gym', 'grind', 'inclin']",17,gym,#gym-filter:retweets
1371539912240078851,vib_media,2021-03-15 19:12:51,"['follow', 'media', 'cultur', 'you', 'are', 'not', 'a', 'ghanaian', 'if', 'you', 'don', 't', 'have', 'respect', 'for', 'the', 'elderli', 'humil', 'and', 'good']",20,culture,#culture-filter:retweets
1371233539954511880,CryptoNewsDaily,2021-03-14 22:55:26,"['buy', 'with', 'bake', 'on', 'swap', 'for', 'price', 'impact', 'here', 'pet', 'loot', 'bdp', 'chonk', 'dgcl']",14,pet,#pet-filter:retweets
1371193589238263819,brilliantjanney,2021-03-14 20:16:41,"['let', 'us', 'help', 'you', 'tackl', 'your', 'statist', 'literatur', 'nurs', 'biolog', 'law', 'physiolog', 'javascript']",13,biology,#biology-filter:retweets
1371343826674192388,SustMemeTop500,2021-03-15 06:13:41,"['rank', 'thi', 'week', 'on', 'the', 'latest', 'built', 'environ', 'top', 'publish', 'everi', 'monday', 'by', 'mcclelland', 'media']",15,engineering,#engineering-filter:retweets
1371768297419595777,MachineryMktmag,2021-03-16 10:20:22,"['unit', 'grind', 'offer', 'remot', 'mainten', 'solut', 'ukmfg', 'engin', 'unitedgrind']",9,engineering,#engineering-filter:retweets
1369713416693223426,UnpackedED,2021-03-10 18:15:01,"['israel', 'is', 'head', 'back', 'to', 'the', 'poll', 'for', 'it', 'fourth', 'elect', 'in', 'year', 'on', 'march', 'whi', 'is', 'the', 'jewish', 'state', 'hold']",21,election,#election-filter:retweets
1371842251064807425,balamberbby,2021-03-16 15:14:14,"['daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo', 'solar', 'moonbyul', 'wheein']",10,solar,#solar-filter:retweets
1371884679968616450,PRInsightVacay,2021-03-16 18:02:50,"['when', 'the', 'time', 'is', 'right', 'travel', 'will', 'return', 'with', 'more', 'mean', 'than', 'ever', 'befor', 'and', 'are', 'offer', 'immer']",18,travel,#travel-filter:retweets
1371820710688067587,Musafakamara23,2021-03-16 13:48:39,[],0,love,#love-filter:retweets
1370808154917855235,505Nomad,2021-03-13 18:45:07,"['visit', 'el', 'morro', 'nation', 'monument', 'newmexico', 'roadtrip', 'travel', 'travel', 'daytrip']",10,culture,#culture-filter:retweets
1371853916422426626,TheDirector_e,2021-03-16 16:00:36,"['event', 'chef', 'job', 'vacanc', 'k', 'hourli', 'paid', 'birmingham', 'cater', 'job', 'ukjob', 'gt', 'gt']",13,job,#job-filter:retweets
1370740771998072833,3dsmixC,2021-03-13 14:17:21,"['buy', 'ds', 'max', 'file', 'for', 'interior', 'design', 'salon', 'live', 'room', 'classic', 'vip', 'gym', 'bedroom', 'dwallpanel']",15,gym,#gym-filter:retweets
1371822406961086472,accurate_best,2021-03-16 13:55:23,"['hmu', 'now', 'chemistri', 'literatur', 'calculu', 'biolog', 'python', 'nurs', 'psycholog', 'essayhelp', 'essaypay', 'essay', 'due']",13,biology,#biology-filter:retweets
1371835448339927049,PalmsInstitute,2021-03-16 14:47:13,"['nineteen', 'peopl', 'may', 'love', 'your', 'work', 'but', 'the', 'twentieth', 'one', 'will', 'hate', 'it', 'and', 'will', 'tell', 'you', 'so', 'you', 'cannot', 'allow', 'that']",22,business,#business-filter:retweets
1371718412586598403,Shulab,2021-03-16 07:02:09,"['covid', 'booster', 'set', 'to', 'becom', 'routin', 'immun', 'doesn', 't', 'last', 'forev', 'discoveri', 'scienc', 'technolog', 'tech']",15,science,#science-filter:retweets
1371761900309114882,scitechcentral,2021-03-16 09:54:57,"['titl', 'food', 'amp', 'nutrit', 'current', 'research', 'issu', 'effect', 'of', 'grade', 'dose', 'of', 'flaxse', 'linum', 'usitatissimum', 'on', 'l']",17,food,#food-filter:retweets
1371385989898321924,artelrubber,2021-03-15 09:01:13,"['we', 'can', 'provid', 'technic', 'draw', 'advic', 'on', 'pressur', 'and', 'temperatur', 'and', 'a', 'full', 'test', 'facil', 'full', 'cad', 'capab']",18,engineering,#engineering-filter:retweets
1371884014060060683,ProfileTree,2021-03-16 18:00:11,"['import', 'of', 'hr', 'for', 'the', 'success', 'of', 'a', 'busi', 'learn', 'more', 'hr', 'busi', 'humanresourc']",14,business,#business-filter:retweets
1371867630924103687,bluebread9,2021-03-16 16:55:05,"['daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo', 'solar', 'moonbyul', 'wheein', 'hwasa']",11,solar,#solar-filter:retweets
1371844116494057476,chinmoylad,2021-03-16 15:21:39,"['w', 'maldiv', 'maldiv', 'hotel', 'review', 'luxurytravel', 'travel', 'luxuri', 'luxuryhotel']",9,travel,#travel-filter:retweets
1370851272295784448,tmj_fl_govern,2021-03-13 21:36:27,"['magellan', 'feder', 'help', 'individu', 'live', 'healthier', 'more', 'fulfil', 'live', 'with', 'a', 'complet', 'person', 'approach', 'appli', 'now']",16,government,#government-filter:retweets
1371912405349982212,nincoroby,2021-03-16 19:53:00,"['rethink', 'food', 'product', 'with', 'insect', 'technolog', 'food', 'circular', 'sxswech', 'sxsw']",10,food,#food-filter:retweets
1371540069484466179,AllianceArchInc,2021-03-15 19:13:29,"['celebr', 'two', 'allianc', 'employe', 'anniversari', 'today', 'the', 'month', 'of', 'march', 'we', 'have', 'marceen', 'wood', 'and', 'zac', 'bartz', 'we']",18,architecture,#architecture-filter:retweets
1371910486124552193,muazam_s_iqbal,2021-03-16 19:45:23,"['amanda', 's', 'holiday', 'gift', 'guid', 'for', 'travel', 'lover', 'travel']",9,travel,#travel-filter:retweets
1371861199327879172,tmj_UKR_eng,2021-03-16 16:29:32,"['thi', 'job', 'is', 'now', 'open', 'at', 'ericsson', 'in', 'read', 'follow', 'us', 'and', 'turn', 'on', 'mobil', 'alert', 'to', 'hear', 'about', 'job', 'like', 'these', 'as']",23,engineering,#engineering-filter:retweets
1371871241771094020,BennettPackagng,2021-03-16 17:09:26,"['learn', 'the', 'best', 'practic', 'for', 'display', 'and', 'packag', 'on', 'our', 'blog', 'weekli', 'knowledg', 'drop', 'pointofpurchas']",15,marketing,#marketing-filter:retweets
1371537886043017216,monstervox,2021-03-15 19:04:48,"['don', 't', 'panic', 'it', 's', 'organ', 'beverag', 'coaster', 'via', 'organ', 'panic', 'weed', 'marijuana']",13,science,#science-filter:retweets
1369645350273708034,VKanon18,2021-03-10 13:44:32,"['oh', 'luwak', 'the', 'expens', 'coffe', 'maker', 'from', 'indonesia', 'w', 'there', 's', 'also', 'bbq', 'area', 'but', 'we', 'had', 'hamburg', 'instead', 'xd', 'an']",21,animal,#animal-filter:retweets
1371680802002640896,jorgeahernan,2021-03-16 04:32:42,"['how', 'us', 'law', 'will', 'evalu', 'artificialintellig', 'for', 'covid', 'cybernet', 'ai', 'robot']",11,innovation,#innovation-filter:retweets
1371926011676405765,lizthewriter0,2021-03-16 20:47:04,"['hit', 'me', 'up', 'for', 'help', 'with', 'assign', 'and', 'onlin', 'class', 'in', 'the', 'follow', 'subject', 'area', 'sociolog', 'algebra', 'math']",18,physics,#physics-filter:retweets
1371870890166775815,DKDigital7,2021-03-16 17:08:03,"['ford', 'truck', 'in', 'the', 'rough', 'abandon', 'vintag', 'truck', 'automot', 'photo', 'art', 'frame', 'print']",13,art,#art-filter:retweets
1371717875086544897,AraGate92901867,2021-03-16 07:00:01,"['exterior', 'design', 'is', 'import', 'becaus', 'it', 'give', 'life', 'to', 'your', 'home', 'contact', 'me', 'architectur']",14,architecture,#architecture-filter:retweets
1371818496062017543,melaniebeth_,2021-03-16 13:39:51,"['i', 'hate', 'the', 'term', 'fast', 'follow', 'just', 'say', 'market', 'marketingtwitt']",10,marketing,#marketing-filter:retweets
1371789724042600450,kwrcrow,2021-03-16 11:45:31,"['with', 'unbridl', 'covid', 'spend', 'you', 'knew', 'thi', 'wa', 'go', 'to', 'happen', 'warrenbuffet', 'markzuckerberg', 'you', 'al']",15,covid,#covid-filter:retweets
1371750624199589892,IDEX_FS,2021-03-16 09:10:09,"['new', 'job', 'assist', 'invest', 'manag', 'locat', 'newcastl', 'upon', 'tyne', 'salari', 'kpa', 'kpa', 'job', 'hire']",14,job,#job-filter:retweets
1371870031152287753,BTDLLC,2021-03-16 17:04:38,"['exercis', 'for', 'arm', 'short', 'via', 'workout', 'fit', 'gym', 'youtub', 'exercis']",10,gym,#gym-filter:retweets
1371921108669059072,DaffodilVintage,2021-03-16 20:27:36,"['so', 'good', 'i', 'had', 'to', 'share', 'check', 'out', 'all', 'the', 'item', 'i', 'm', 'love', 'on', 'poshmark', 'fashion', 'style', 'shopmycloset']",19,fashion,#fashion-filter:retweets
1371898905626095621,travalogyworld,2021-03-16 18:59:22,"['travel', 'summer', 'holiday', 'the', 'destin', 'most', 'like', 'to', 'let', 'in', 'british', 'holidaymak']",12,travel,#travel-filter:retweets
1371946486666297346,TechInGovt,2021-03-16 22:08:26,"['aerial', 'imageri', 'softwar', 'streamlin', 'citi', 'work', 'in', 'sioux', 'fall', 'govern', 'tech']",11,government,#government-filter:retweets
1371847988658716672,sbrownehr,2021-03-16 15:37:02,"['great', 'read', 'from', 'in', 'is', 'your', 'workplac', 'cultur', 'miss', 'the', 'x', 'factor']",12,culture,#culture-filter:retweets
1370514083326349312,missdomnancy,2021-03-12 23:16:35,"['what', 'are', 'you', 'up', 'to', 'friday', 'talk', 'it', 'is', 'friday', 'weekendvib', 'fit', 'fitleg', 'gym']",14,gym,#gym-filter:retweets
1371935297118773248,techeblog,2021-03-16 21:23:58,"['thi', 'is', 'now', 'the', 'world', 's', 'lightest', 'laptop', 'with', 'an', 'ole', 'panel', 'asu', 'gadget', 'technolog']",15,technology,#technology-filter:retweets
1371751996265353222,IncubateIND,2021-03-16 09:15:36,"['do', 'you', 'have', 'a', 'dreamjob', 'but', 'don', 't', 'know', 'how', 'to', 'get', 'it', 'on', 'march', 'we', 'have', 'ceo', 'of']",19,job,#job-filter:retweets
1371605402845057028,MedScienceJobs,2021-03-15 23:33:05,"['medic', 'scienc', 'stockton', 'ca', 'usa', 'sr', 'network', 'secur', 'engin', 'qualif', 'youxll', 'need', 'bs', 'in', 'comput', 'sci']",16,medical,#medical-filter:retweets
1371849372309323780,aimanyusopfft,2021-03-16 15:42:32,"['daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo', 'solar', 'moonbyul', 'wheein', 'hwasa']",11,solar,#solar-filter:retweets
1371835646474600448,Ijobacypher,2021-03-16 14:48:00,"['wow', 'seo', 'travel', 'contentmarket', 'anthoni', 'ejefoh']",6,travel,#travel-filter:retweets
1371122509194522624,Crysanne1,2021-03-14 15:34:15,"['sa', 'poweroutag', 'loadshed', 'impact', 'live', 'covid', 'trail', 'unaccept', 'to', 'not', 'have', 'back', 'u']",13,medical,#medical-filter:retweets
1371593299648188423,Graham17729904,2021-03-15 22:45:00,"['can', 't', 'find', 'you', 'ani', 'architectur', 'design', 'as', 'your', 'dream', 'contact', 'me', 'commercialbuild']",13,architecture,#architecture-filter:retweets
1371489483208675332,Shlomolevi7,2021-03-15 15:52:28,"['soap', 'start', 'unfil', 'program', 'unfil', 'posit', 'in', 'wa', 'publish', 'that', 'amount', 'unmatch', 'md']",13,government,#government-filter:retweets
1371479890323771402,RobRyanRealtor,2021-03-15 15:14:21,"['thi', 'beauti', 'home', 'rise', 'abov', 'the', 'ground', 'and', 'stand', 'out', 'among', 'the', 'tree', 'architectur', 'hometip']",15,architecture,#architecture-filter:retweets
1371850685155835908,RettaDonna,2021-03-16 15:47:45,"['artemi', 'mamamoo', 'daili', 'tweet', 'for', 'mamamoo', 'brand', 'reput', 'mamamoo']",9,solar,#solar-filter:retweets
1371838411116580864,DaisyLuther,2021-03-16 14:58:59,"['while', 'part', 'of', 'the', 'countri', 'tent', 'reopen', 'american', 'in', 'mani', 'area', 'are', 'still', 'urg', 'to', 'stay', 'home', 'meanwhil', 'h']",19,covid,#covid-filter:retweets
1370503976408522758,iotworldforum,2021-03-12 22:36:25,"['digit', 'health', 'world', 'congress', 'march', 'onlin', 'event', 'book', 'now']",9,medical,#medical-filter:retweets
1371349514548772864,BeyondTheUnive6,2021-03-15 06:36:17,"['anim', 'of', 'the', 'asteroid', 'apophi', 'animeart', 'scifi', 'fact', 'space', 'astronomi', 'physic', 'beauti']",12,physics,#physics-filter:retweets
1371715743985799168,AnimalSciences2,2021-03-16 06:51:33,"['anim', 'scienc', 'is', 'concern', 'with', 'the', 'scienc', 'and', 'busi', 'of', 'produc', 'domest', 'livestock', 'speci', 'includ', 'but', 'n']",17,animal,#animal-filter:retweets
1371829886042697734,Tracyabush,2021-03-16 14:25:06,"['do', 'you', 'have', 'a', 'system', 'in', 'place', 'to', 'collect', 'your', 'custom', 'inform', 'for', 'futur', 'use', 'or', 'for', 'follow', 'up']",19,marketing,#marketing-filter:retweets
1371936623752003586,PinstripeTV,2021-03-16 21:29:15,"['video', 'how', 'to', 'sell', 'your', 'product', 'grow', 'your', 'busi', 'promot', 'yourself', 'with', 'rachel', 'holli', 'click', 'to', 'watch']",17,business,#business-filter:retweets
1371895454510764036,HawkeyeSupport,2021-03-16 18:45:39,"['cctv', 'instal', 'and', 'monitor', 'avail', 'we', 'will', 'watch', 'for', 'you', 'info']",11,business,#business-filter:retweets
1371872754027347977,EarsCanada,2021-03-16 17:15:27,"['ear', 'canada', 'is', 'proud', 'to', 'be', 'part', 'of', 'the', 'solut', 'in', 'the', 'fight', 'against', 'covid', 'do', 'our', 'part', 'to', 'keep', 'our', 'commun']",22,covid,#covid-filter:retweets
1370882814204329987,notleyhawkins,2021-03-13 23:41:47,"['forsaken', 'depot', 'in', 'south', 'gifford', 'missouri', 'by', 'notley', 'hawkin', 'missouri', 'midwest', 'rural', 'depot', 'trainstat', 'sign']",15,architecture,#architecture-filter:retweets
1371540418668736519,Andrea_Hasell,2021-03-15 19:14:52,"['crown', 'mold', 'are', 'a', 'key', 'element', 'of', 'thi', 'home', 's', 'architectur', 'hometip']",12,architecture,#architecture-filter:retweets
1370515649764671488,NickAEsp,2021-03-12 23:22:48,"['should', 'softwar', 'be', 'requir', 'to', 'have', 'a', 'secur', 'grade', 'cybersecur', 'softwar', 'technew', 'usa', 'govern']",14,government,#government-filter:retweets
1371847026326040593,MattiKuittinen,2021-03-16 15:33:13,"['how', 'do', 'climatechang', 'health', 'and', 'architectur', 'relat', 'to', 'each', 'other', 'are', 'you', 'interest', 'in', 'becom', 'an', 'agent', 'of', 'p']",19,architecture,#architecture-filter:retweets
1371484579236831233,edukatemy,2021-03-15 15:32:59,"['motivationalmonday', 'believ', 'in', 'yourself', 'and', 'you', 'will', 'be', 'unstopp', 'motivationlaquot', 'motiv', 'stem']",12,science,#science-filter:retweets
1371920183518883840,gorbauge,2021-03-16 20:23:55,"['scout', 'so', 'cute', 'even', 'though', 'she', 'ha', 'an', 'ugli', 'ass', 'haircut', 'illustr', 'art']",13,art,#art-filter:retweets
1371195612893474823,PWriters3,2021-03-14 20:24:44,"['hello', 'do', 'not', 'hesit', 'to', 'contact', 'us', 'for', 'premier', 'help', 'project', 'essay', 'due', 'pay', 'write', 'english', 'paper', 'pay', 'case', 'stud']",20,physics,#physics-filter:retweets
1370555259685310465,marching201516,2021-03-13 02:00:12,"['all', 'lie', 'plain', 'and', 'simpl', 'how', 'emori', 'univers', 'atlanta', 'georgia', 'agent', 'defend', 'their', 'conspiraci', 'in']",15,medical,#medical-filter:retweets
1371541031980785664,de_espirit,2021-03-15 19:17:18,"['it', 's', 'not', 'too', 'late', 'to', 'improv', 'your', 'gpa', 'dm', 'for', 'help', 'onlineclass', 'essay', 'statist', 'literatur', 'nurs']",17,biology,#biology-filter:retweets
1371719145692278791,TheGoodDogGuide,2021-03-16 07:05:04,"['in', 'southampton', 'hampshir', 'offer', 'a', 'pet', 'taxi', 'transport', 'servic']",9,pet,#pet-filter:retweets
1371706551757463557,Expr3ssJobs,2021-03-16 06:15:01,"['william', 'adam', 'field', 'servic', 'diesel', 'technician', 'mechan', 'job', 'horsham']",9,job,#job-filter:retweets
1371897491281567745,NicolasSarkhani,2021-03-16 18:53:45,"['billion', 'peopl', 'on', 'earth', 'and', 'i', 'got', 'to', 'love', 'the', 'one', 'person', 'that', 'treat', 'me', 'like', 'an', 'option']",18,love,#love-filter:retweets
1370452029399732231,WPWMuscle,2021-03-12 19:10:00,"['watch', 'lightweight', 'femalebodybuild', 'paula', 'piwaruna', 'pose', 'dure', 'prejudg', 'at', 'the', 'npc', 'nation']",12,bodybuilding,#bodybuilding-filter:retweets
1371584491647557634,RussellRope,2021-03-15 22:10:00,"['therez', 'other', 'site', 'for', 'which', 'idon', 't', 'have', 'claim', 'base', 'on', 'civil', 'remedi', 'for', 'fraudster', 'lt', 'legaltrillog', 'gt']",18,architecture,#architecture-filter:retweets
1371782342898032640,CatMamasDotCom,2021-03-16 11:16:11,"['cat', 'peopl', 'know', 'a', 'furri', 'littl', 'angel', 'when', 'they', 'see', 'one', 'famili', 'love']",13,love,#love-filter:retweets
1371888152844103680,iSpeak_Business,2021-03-16 18:16:38,"['is', 'your', 'busi', 'readi', 'for', 'the', 'next', 'step', 'work', 'with', 'the', 'state', 'of', 'georgia', 'is', 'not', 'out', 'of', 'reach', 'let', 'ispeak', 'busin']",22,marketing,#marketing-filter:retweets
1371923029542903808,peopleG2,2021-03-16 20:35:13,"['leadership', 'is', 'becom', 'more', 'transpar', 'with', 'their', 'team', 'and', 'as', 'an', 'organ', 'small', 'busi', 'are', 'becom', 'mu']",17,covid,#covid-filter:retweets
1371801735266770945,BackroadTech,2021-03-16 12:33:15,"['mf', 'doom', 'augment', 'realiti', 'nft', 'mask', 'auction', 'off', 'to', 'honour', 'late', 'rapper', 'nme', 'via']",14,innovation,#innovation-filter:retweets
1371707103790968841,ARMEDIAWORLD,2021-03-16 06:17:13,"['binanc', 'will', 'list', 'bifi', 'in', 'the', 'innov', 'zone', 'innov', 'via']",10,innovation,#innovation-filter:retweets
1370700843129921537,AmoraShopping,2021-03-13 11:38:42,"['like', 'it', 'tweet', 'it', 'shop', 'it', 'lalupa', 'ecru', 'blous', 'fitgirl', 'fit', 'fitnessmotiv', 'fit']",13,gym,#gym-filter:retweets
1371363683851374594,Rimonis53343433,2021-03-15 07:32:35,"['introduct', 'to', 'voosh', 'and', 'pc', 'optim', 'technolog', 'tech', 'innov', 'engin']",10,engineering,#engineering-filter:retweets
1371939315757027332,Katiegracee24,2021-03-16 21:39:56,"['i', 'm', 'look', 'forward', 'to', 'the', 'day', 'i', 'see', 'the', 'media', 'report', 'on', 'a', 'bill', 'pass', 'by', 'the', 'govern', 'that', 'i', 'actual', 'agre', 'wit']",24,government,#government-filter:retweets
1371906640123936769,MRC_360,2021-03-16 19:30:06,"['you', 'alreadi', 'know', 'collabor', 'is', 'key', 'but', 'how', 'doe', 'that', 'work', 'now', 'and', 'post', 'pandem', 'join', 'us', 'tomorrow', 'and', 'hear', 'from']",21,innovation,#innovation-filter:retweets
1371374293750218754,Haspatal3,2021-03-15 08:14:45,"['do', 'you', 'run', 'your', 'own', 'diagnost', 'lab', 'but', 'worri', 'about', 'loos', 'visibl', 'haspat', 'app', 'will', 'help', 'to', 'grow', 'your', 'di']",20,medical,#medical-filter:retweets
1371534863849885700,youdebunked,2021-03-15 18:52:48,"['desiliber', 'realli', 'upset', 'on', 'thi', 'video', 'compar', 'fahashi', 'cultur', 'with', 'causal', 'cultur', 'danc']",13,culture,#culture-filter:retweets
